"cpu_id", "freq", "sample_id", "time_passed"
"cpu003", 480000,   585 ,    6
"cpu002", 480006,   585 ,    6
"cpu001", 480000,   585 ,    6
"cpu000", 480000,   585 ,    6
"cpu003", 480123,   586 ,    6
"cpu002", 480000,   586 ,    6
"cpu001", 479903,   586 ,    6
"cpu000", 480000,   586 ,    6
"cpu003", 479986,   587 ,    6
"cpu002", 479993,   587 ,    6
"cpu001", 480085,   587 ,    6
"cpu000", 480000,   587 ,    6
"cpu003", 480125,   588 ,    6
"cpu002", 480006,   588 ,    6
"cpu001", 480000,   588 ,    6
"cpu000", 480000,   588 ,    6
"cpu003", 480000,   589 ,    6
"cpu002", 480000,   589 ,    6
"cpu001", 480000,   589 ,    6
"cpu000", 479866,   589 ,    6
"cpu003", 480000,   590 ,    6
"cpu002", 480000,   590 ,    6
"cpu001", 480000,   590 ,    6
"cpu000", 480132,   590 ,    6
"cpu003", 480000,   591 ,    6
"cpu002", 480000,   591 ,    6
"cpu001", 480000,   591 ,    6
"cpu000", 480000,   591 ,    6
"cpu003", 480000,   592 ,    6
"cpu002", 480000,   592 ,    6
"cpu001", 480000,   592 ,    6
"cpu000", 480000,   592 ,    6
"cpu003", 480000,   593 ,    6
"cpu002", 480000,   593 ,    6
"cpu001", 480000,   593 ,    6
"cpu000", 480000,   593 ,    6
"cpu003", 479875,   594 ,    6
"cpu002", 480005,   594 ,    6
"cpu001", 480030,   594 ,    6
"cpu000", 480000,   594 ,    6
"cpu003", 480120,   595 ,    6
"cpu002", 479984,   595 ,    6
"cpu001", 479943,   595 ,    6
"cpu000", 480000,   595 ,    6
"cpu003", 480000,   596 ,    6
"cpu002", 480000,   596 ,    6
"cpu001", 480000,   596 ,    6
"cpu000", 480000,   596 ,    6
"cpu003", 480000,   597 ,    6
"cpu002", 480000,   597 ,    6
"cpu001", 480000,   597 ,    6
"cpu000", 480000,   597 ,    6
"cpu003", 480000,   598 ,    6
"cpu002", 480000,   598 ,    6
"cpu001", 480000,   598 ,    6
"cpu000", 480000,   598 ,    6
"cpu003", 480000,   599 ,    6
"cpu002", 480000,   599 ,    6
"cpu001", 480000,   599 ,    6
"cpu000", 480000,   599 ,    6
"cpu003", 480000,   600 ,    6
"cpu002", 480006,   600 ,    6
"cpu001", 480000,   600 ,    6
"cpu000", 480000,   600 ,    6
"cpu003", 480000,   601 ,    6
"cpu002", 480007,   601 ,    6
"cpu001", 480000,   601 ,    6
"cpu000", 480000,   601 ,    6
"cpu003", 480000,   602 ,    6
"cpu002", 479976,   602 ,    6
"cpu001", 480000,   602 ,    6
"cpu000", 480000,   602 ,    6
"cpu003", 480000,   603 ,    6
"cpu002", 480013,   603 ,    6
"cpu001", 480000,   603 ,    6
"cpu000", 480000,   603 ,    6
"cpu003", 479875,   604 ,    6
"cpu002", 480000,   604 ,    6
"cpu001", 480000,   604 ,    6
"cpu000", 480000,   604 ,    6
"cpu003", 480111,   605 ,    6
"cpu002", 480000,   605 ,    6
"cpu001", 480000,   605 ,    6
"cpu000", 480000,   605 ,    6
"cpu003", 480000,   606 ,    6
"cpu002", 480000,   606 ,    6
"cpu001", 480000,   606 ,    6
"cpu000", 480000,   606 ,    6
"cpu003", 480000,   607 ,    6
"cpu002", 480006,   607 ,    6
"cpu001", 480000,   607 ,    6
"cpu000", 480000,   607 ,    6
"cpu003", 480000,   608 ,    6
"cpu002", 479991,   608 ,    6
"cpu001", 480000,   608 ,    6
"cpu000", 480000,   608 ,    6
"cpu003", 480000,   609 ,    6
"cpu002", 480000,   609 ,    6
"cpu001", 480000,   609 ,    6
"cpu000", 480000,   609 ,    6
"cpu003", 480000,   610 ,    6
"cpu002", 479993,   610 ,    6
"cpu001", 480000,   610 ,    6
"cpu000", 480000,   610 ,    6
"cpu003", 480000,   611 ,    6
"cpu002", 480008,   611 ,    6
"cpu001", 480000,   611 ,    6
"cpu000", 480000,   611 ,    6
"cpu003", 480000,   612 ,    6
"cpu002", 480000,   612 ,    6
"cpu001", 480000,   612 ,    6
"cpu000", 480000,   612 ,    6
"cpu003", 480000,   613 ,    6
"cpu002", 480000,   613 ,    6
"cpu001", 480000,   613 ,    6
"cpu000", 480000,   613 ,    6
"cpu003", 480000,   614 ,    6
"cpu002", 480000,   614 ,    6
"cpu001", 480000,   614 ,    6
"cpu000", 480000,   614 ,    6
"cpu003", 480000,   615 ,    6
"cpu002", 480000,   615 ,    6
"cpu001", 480000,   615 ,    6
"cpu000", 480000,   615 ,    6
"cpu003", 480000,   616 ,    6
"cpu002", 480000,   616 ,    6
"cpu001", 480000,   616 ,    6
"cpu000", 480000,   616 ,    6
"cpu003", 479898,   617 ,    6
"cpu002", 479993,   617 ,    6
"cpu001", 480000,   617 ,    6
"cpu000", 480000,   617 ,    6
"cpu003", 480122,   618 ,    6
"cpu002", 480006,   618 ,    6
"cpu001", 480000,   618 ,    6
"cpu000", 480000,   618 ,    6
"cpu003", 480000,   619 ,    6
"cpu002", 480000,   619 ,    6
"cpu001", 480000,   619 ,    6
"cpu000", 480000,   619 ,    6
"cpu003", 480000,   620 ,    6
"cpu002", 480000,   620 ,    6
"cpu001", 480000,   620 ,    6
"cpu000", 480000,   620 ,    6
"cpu003", 480000,   621 ,    6
"cpu002", 480000,   621 ,    6
"cpu001", 480000,   621 ,    6
"cpu000", 480000,   621 ,    6
"cpu003", 480000,   622 ,    6
"cpu002", 479993,   622 ,    6
"cpu001", 480000,   622 ,    6
"cpu000", 480000,   622 ,    6
"cpu003", 480000,   623 ,    6
"cpu002", 480006,   623 ,    6
"cpu001", 480000,   623 ,    6
"cpu000", 480000,   623 ,    6
"cpu003", 480000,   624 ,    6
"cpu002", 480000,   624 ,    6
"cpu001", 480000,   624 ,    6
"cpu000", 479879,   624 ,    6
"cpu003", 480000,   625 ,    6
"cpu002", 479993,   625 ,    6
"cpu001", 480000,   625 ,    6
"cpu000", 480130,   625 ,    6
"cpu003", 480000,   626 ,    6
"cpu002", 480000,   626 ,    6
"cpu001", 480000,   626 ,    6
"cpu000", 480000,   626 ,    6
"cpu003", 480000,   627 ,    6
"cpu002", 480005,   627 ,    6
"cpu001", 480000,   627 ,    6
"cpu000", 480000,   627 ,    6
"cpu003", 480000,   628 ,    6
"cpu002", 480000,   628 ,    6
"cpu001", 480000,   628 ,    6
"cpu000", 480000,   628 ,    6
"cpu003", 479875,   629 ,    6
"cpu002", 480000,   629 ,    6
"cpu001", 480000,   629 ,    6
"cpu000", 480000,   629 ,    6
"cpu003", 480124,   630 ,    6
"cpu002", 480000,   630 ,    6
"cpu001", 480000,   630 ,    6
"cpu000", 480000,   630 ,    6
"cpu003", 480000,   631 ,    6
"cpu002", 480000,   631 ,    6
"cpu001", 480000,   631 ,    6
"cpu000", 480000,   631 ,    6
"cpu003", 480000,   632 ,    6
"cpu002", 480000,   632 ,    6
"cpu001", 480000,   632 ,    6
"cpu000", 480000,   632 ,    6
"cpu003", 480000,   633 ,    6
"cpu002", 479993,   633 ,    6
"cpu001", 480000,   633 ,    6
"cpu000", 480000,   633 ,    6
"cpu003", 480000,   634 ,    6
"cpu002", 480007,   634 ,    6
"cpu001", 480000,   634 ,    6
"cpu000", 480000,   634 ,    6
"cpu003", 480000,   635 ,    6
"cpu002", 480000,   635 ,    6
"cpu001", 480000,   635 ,    6
"cpu000", 480000,   635 ,    6
"cpu003", 480000,   636 ,    6
"cpu002", 480000,   636 ,    6
"cpu001", 480000,   636 ,    6
"cpu000", 480000,   636 ,    6
"cpu003", 480000,   637 ,    6
"cpu002", 480000,   637 ,    6
"cpu001", 480012,   637 ,    6
"cpu000", 480000,   637 ,    6
"cpu003", 480000,   638 ,    6
"cpu002", 479990,   638 ,    6
"cpu001", 479970,   638 ,    6
"cpu000", 480000,   638 ,    6
"cpu003", 480000,   639 ,    6
"cpu002", 480000,   639 ,    6
"cpu001", 480000,   639 ,    6
"cpu000", 480000,   639 ,    6
"cpu003", 480006,   640 ,    6
"cpu002", 480000,   640 ,    6
"cpu001", 480000,   640 ,    6
"cpu000", 480000,   640 ,    6
"cpu003", 480000,   641 ,    6
"cpu002", 479878,   641 ,    6
"cpu001", 480000,   641 ,    6
"cpu000", 480000,   641 ,    6
"cpu003", 480000,   642 ,    6
"cpu002", 480122,   642 ,    6
"cpu001", 480000,   642 ,    6
"cpu000", 480000,   642 ,    6
"cpu003", 480000,   643 ,    6
"cpu002", 480000,   643 ,    6
"cpu001", 480000,   643 ,    6
"cpu000", 480000,   643 ,    6
"cpu003", 480000,   644 ,    6
"cpu002", 480000,   644 ,    6
"cpu001", 480000,   644 ,    6
"cpu000", 480000,   644 ,    6
"cpu003", 480000,   645 ,    6
"cpu002", 480003,   645 ,    6
"cpu001", 480000,   645 ,    6
"cpu000", 479861,   645 ,    6
"cpu003", 479976,   646 ,    6
"cpu002", 517920,   646 ,    6
"cpu001", 480000,   646 ,    6
"cpu000", 480129,   646 ,    6
"cpu003", 588045,   647 ,    6
"cpu002", 480004,   647 ,    6
"cpu001", 480000,   647 ,    6
"cpu000", 480000,   647 ,    6
"cpu003", 480000,   648 ,    6
"cpu002", 479992,   648 ,    6
"cpu001", 480000,   648 ,    6
"cpu000", 480000,   648 ,    6
"cpu003", 480000,   649 ,    6
"cpu002", 479992,   649 ,    6
"cpu001", 480000,   649 ,    6
"cpu000", 480000,   649 ,    6
"cpu003", 480000,   650 ,    7
"cpu002", 480007,   650 ,    7
"cpu001", 480000,   650 ,    7
"cpu000", 480000,   650 ,    7
"cpu003", 480000,   651 ,    7
"cpu002", 479992,   651 ,    7
"cpu001", 480000,   651 ,    7
"cpu000", 480000,   651 ,    7
"cpu003", 480000,   652 ,    7
"cpu002", 480007,   652 ,    7
"cpu001", 480000,   652 ,    7
"cpu000", 480000,   652 ,    7
"cpu003", 479878,   653 ,    7
"cpu002", 480000,   653 ,    7
"cpu001", 480000,   653 ,    7
"cpu000", 480000,   653 ,    7
"cpu003", 480123,   654 ,    7
"cpu002", 480000,   654 ,    7
"cpu001", 480000,   654 ,    7
"cpu000", 480000,   654 ,    7
"cpu003", 479899,   655 ,    7
"cpu002", 480000,   655 ,    7
"cpu001", 480000,   655 ,    7
"cpu000", 480000,   655 ,    7
"cpu003", 480120,   656 ,    7
"cpu002", 480000,   656 ,    7
"cpu001", 480000,   656 ,    7
"cpu000", 480000,   656 ,    7
"cpu003", 480000,   657 ,    7
"cpu002", 480007,   657 ,    7
"cpu001", 480000,   657 ,    7
"cpu000", 480000,   657 ,    7
"cpu003", 480000,   658 ,    7
"cpu002", 480000,   658 ,    7
"cpu001", 480000,   658 ,    7
"cpu000", 480000,   658 ,    7
"cpu003", 479873,   659 ,    7
"cpu002", 480000,   659 ,    7
"cpu001", 480000,   659 ,    7
"cpu000", 480000,   659 ,    7
"cpu003", 480126,   660 ,    7
"cpu002", 479992,   660 ,    7
"cpu001", 480000,   660 ,    7
"cpu000", 480000,   660 ,    7
"cpu003", 480000,   661 ,    7
"cpu002", 480005,   661 ,    7
"cpu001", 480000,   661 ,    7
"cpu000", 480000,   661 ,    7
"cpu003", 480000,   662 ,    7
"cpu002", 479988,   662 ,    7
"cpu001", 480000,   662 ,    7
"cpu000", 480000,   662 ,    7
"cpu003", 479880,   663 ,    7
"cpu002", 480000,   663 ,    7
"cpu001", 480000,   663 ,    7
"cpu000", 480000,   663 ,    7
"cpu003", 480120,   664 ,    7
"cpu002", 479992,   664 ,    7
"cpu001", 480000,   664 ,    7
"cpu000", 480000,   664 ,    7
"cpu003", 480000,   665 ,    7
"cpu002", 480000,   665 ,    7
"cpu001", 480000,   665 ,    7
"cpu000", 480000,   665 ,    7
"cpu003", 480000,   666 ,    7
"cpu002", 480006,   666 ,    7
"cpu001", 480000,   666 ,    7
"cpu000", 480000,   666 ,    7
"cpu003", 480000,   667 ,    7
"cpu002", 480000,   667 ,    7
"cpu001", 480000,   667 ,    7
"cpu000", 480000,   667 ,    7
"cpu003", 480000,   668 ,    7
"cpu002", 480000,   668 ,    7
"cpu001", 480000,   668 ,    7
"cpu000", 480000,   668 ,    7
"cpu003", 480000,   669 ,    7
"cpu002", 480000,   669 ,    7
"cpu001", 480000,   669 ,    7
"cpu000", 480000,   669 ,    7
"cpu003", 480000,   670 ,    7
"cpu002", 480000,   670 ,    7
"cpu001", 480000,   670 ,    7
"cpu000", 480000,   670 ,    7
"cpu003", 480000,   671 ,    7
"cpu002", 480000,   671 ,    7
"cpu001", 480000,   671 ,    7
"cpu000", 480000,   671 ,    7
"cpu003", 480000,   672 ,    7
"cpu002", 480000,   672 ,    7
"cpu001", 480000,   672 ,    7
"cpu000", 480000,   672 ,    7
"cpu003", 480000,   673 ,    7
"cpu002", 480000,   673 ,    7
"cpu001", 480000,   673 ,    7
"cpu000", 480000,   673 ,    7
"cpu003", 480000,   674 ,    7
"cpu002", 479993,   674 ,    7
"cpu001", 480000,   674 ,    7
"cpu000", 480000,   674 ,    7
"cpu003", 480000,   675 ,    7
"cpu002", 480007,   675 ,    7
"cpu001", 480000,   675 ,    7
"cpu000", 480000,   675 ,    7
"cpu003", 479879,   676 ,    7
"cpu002", 479990,   676 ,    7
"cpu001", 480000,   676 ,    7
"cpu000", 480000,   676 ,    7
"cpu003", 480125,   677 ,    7
"cpu002", 480006,   677 ,    7
"cpu001", 480000,   677 ,    7
"cpu000", 480000,   677 ,    7
"cpu003", 480000,   678 ,    7
"cpu002", 479993,   678 ,    7
"cpu001", 480000,   678 ,    7
"cpu000", 480000,   678 ,    7
"cpu003", 480000,   679 ,    7
"cpu002", 480008,   679 ,    7
"cpu001", 480000,   679 ,    7
"cpu000", 480000,   679 ,    7
"cpu003", 480000,   680 ,    7
"cpu002", 480000,   680 ,    7
"cpu001", 480000,   680 ,    7
"cpu000", 480000,   680 ,    7
"cpu003", 480000,   681 ,    7
"cpu002", 480000,   681 ,    7
"cpu001", 480000,   681 ,    7
"cpu000", 480000,   681 ,    7
"cpu003", 480000,   682 ,    7
"cpu002", 479986,   682 ,    7
"cpu001", 480000,   682 ,    7
"cpu000", 480000,   682 ,    7
"cpu003", 480000,   683 ,    7
"cpu002", 480016,   683 ,    7
"cpu001", 480000,   683 ,    7
"cpu000", 480000,   683 ,    7
"cpu003", 480012,   684 ,    7
"cpu002", 480000,   684 ,    7
"cpu001", 480000,   684 ,    7
"cpu000", 480000,   684 ,    7
"cpu003", 479837,   685 ,    7
"cpu002", 480010,   685 ,    7
"cpu001", 480000,   685 ,    7
"cpu000", 480000,   685 ,    7
"cpu003", 479887,   686 ,    7
"cpu002", 479990,   686 ,    7
"cpu001", 480000,   686 ,    7
"cpu000", 480000,   686 ,    7
"cpu003", 480134,   687 ,    7
"cpu002", 480000,   687 ,    7
"cpu001", 480000,   687 ,    7
"cpu000", 480000,   687 ,    7
"cpu003", 480000,   688 ,    7
"cpu002", 480007,   688 ,    7
"cpu001", 480000,   688 ,    7
"cpu000", 480000,   688 ,    7
"cpu003", 479884,   689 ,    7
"cpu002", 480000,   689 ,    7
"cpu001", 480000,   689 ,    7
"cpu000", 480000,   689 ,    7
"cpu003", 480118,   690 ,    7
"cpu002", 480000,   690 ,    7
"cpu001", 480000,   690 ,    7
"cpu000", 480000,   690 ,    7
"cpu003", 480000,   691 ,    7
"cpu002", 479992,   691 ,    7
"cpu001", 480000,   691 ,    7
"cpu000", 480000,   691 ,    7
"cpu003", 480000,   692 ,    7
"cpu002", 480000,   692 ,    7
"cpu001", 480000,   692 ,    7
"cpu000", 480000,   692 ,    7
"cpu003", 480000,   693 ,    7
"cpu002", 480006,   693 ,    7
"cpu001", 479903,   693 ,    7
"cpu000", 479867,   693 ,    7
"cpu003", 480000,   694 ,    7
"cpu002", 480000,   694 ,    7
"cpu001", 479903,   694 ,    7
"cpu000", 479867,   694 ,    7
"cpu003", 480000,   695 ,    7
"cpu002", 480009,   695 ,    7
"cpu001", 507467,   695 ,    7
"cpu000", 484628,   695 ,    7
"cpu003", 480000,   696 ,    7
"cpu002", 479993,   696 ,    7
"cpu001", 480000,   696 ,    7
"cpu000", 639342,   696 ,    7
"cpu003", 480000,   697 ,    7
"cpu002", 480000,   697 ,    7
"cpu001", 735908,   697 ,    7
"cpu000", 776014,   697 ,    7
"cpu003", 480000,   698 ,    7
"cpu002", 480000,   698 ,    7
"cpu001", 525101,   698 ,    7
"cpu000", 509149,   698 ,    7
"cpu003", 480000,   699 ,    7
"cpu002", 480000,   699 ,    7
"cpu001", 480089,   699 ,    7
"cpu000", 479869,   699 ,    7
"cpu003", 480000,   700 ,    7
"cpu002", 479994,   700 ,    7
"cpu001", 482482,   700 ,    7
"cpu000", 480124,   700 ,    7
"cpu003", 480000,   701 ,    7
"cpu002", 480000,   701 ,    7
"cpu001", 480000,   701 ,    7
"cpu000", 480000,   701 ,    7
"cpu003", 480000,   702 ,    7
"cpu002", 480007,   702 ,    7
"cpu001", 480000,   702 ,    7
"cpu000", 480000,   702 ,    7
"cpu003", 480000,   703 ,    7
"cpu002", 480006,   703 ,    7
"cpu001", 480000,   703 ,    7
"cpu000", 480000,   703 ,    7
"cpu003", 479888,   704 ,    7
"cpu002", 479993,   704 ,    7
"cpu001", 480000,   704 ,    7
"cpu000", 480000,   704 ,    7
"cpu003", 480119,   705 ,    7
"cpu002", 479978,   705 ,    7
"cpu001", 480000,   705 ,    7
"cpu000", 480000,   705 ,    7
"cpu003", 480000,   706 ,    7
"cpu002", 480013,   706 ,    7
"cpu001", 480000,   706 ,    7
"cpu000", 480000,   706 ,    7
"cpu003", 480000,   707 ,    7
"cpu002", 480000,   707 ,    7
"cpu001", 480000,   707 ,    7
"cpu000", 480000,   707 ,    7
"cpu003", 480000,   708 ,    7
"cpu002", 480000,   708 ,    7
"cpu001", 480000,   708 ,    7
"cpu000", 480000,   708 ,    7
"cpu003", 479876,   709 ,    7
"cpu002", 480000,   709 ,    7
"cpu001", 480000,   709 ,    7
"cpu000", 480000,   709 ,    7
"cpu003", 480117,   710 ,    7
"cpu002", 479993,   710 ,    7
"cpu001", 480000,   710 ,    7
"cpu000", 480000,   710 ,    7
"cpu003", 480000,   711 ,    7
"cpu002", 480000,   711 ,    7
"cpu001", 480000,   711 ,    7
"cpu000", 480000,   711 ,    7
"cpu003", 480000,   712 ,    7
"cpu002", 480006,   712 ,    7
"cpu001", 480000,   712 ,    7
"cpu000", 480000,   712 ,    7
"cpu003", 480000,   713 ,    7
"cpu002", 480006,   713 ,    7
"cpu001", 480000,   713 ,    7
"cpu000", 480000,   713 ,    7
"cpu003", 480000,   714 ,    7
"cpu002", 479992,   714 ,    7
"cpu001", 480000,   714 ,    7
"cpu000", 480000,   714 ,    7
"cpu003", 480000,   715 ,    7
"cpu002", 480000,   715 ,    7
"cpu001", 480000,   715 ,    7
"cpu000", 480000,   715 ,    7
"cpu003", 480000,   716 ,    7
"cpu002", 479993,   716 ,    7
"cpu001", 480000,   716 ,    7
"cpu000", 480000,   716 ,    7
"cpu003", 480000,   717 ,    7
"cpu002", 480007,   717 ,    7
"cpu001", 480000,   717 ,    7
"cpu000", 480000,   717 ,    7
"cpu003", 480000,   718 ,    7
"cpu002", 479993,   718 ,    7
"cpu001", 480000,   718 ,    7
"cpu000", 480000,   718 ,    7
"cpu003", 479871,   719 ,    7
"cpu002", 480013,   719 ,    7
"cpu001", 480000,   719 ,    7
"cpu000", 480000,   719 ,    7
"cpu003", 480127,   720 ,    7
"cpu002", 479991,   720 ,    7
"cpu001", 480000,   720 ,    7
"cpu000", 480000,   720 ,    7
"cpu003", 480000,   721 ,    7
"cpu002", 479992,   721 ,    7
"cpu001", 480000,   721 ,    7
"cpu000", 480000,   721 ,    7
"cpu003", 480000,   722 ,    7
"cpu002", 480006,   722 ,    7
"cpu001", 480000,   722 ,    7
"cpu000", 480000,   722 ,    7
"cpu003", 480000,   723 ,    7
"cpu002", 480000,   723 ,    7
"cpu001", 480000,   723 ,    7
"cpu000", 480000,   723 ,    7
"cpu003", 480000,   724 ,    7
"cpu002", 480000,   724 ,    7
"cpu001", 480000,   724 ,    7
"cpu000", 480000,   724 ,    7
"cpu003", 480000,   725 ,    7
"cpu002", 480000,   725 ,    7
"cpu001", 480000,   725 ,    7
"cpu000", 480000,   725 ,    7
"cpu003", 480000,   726 ,    7
"cpu002", 480000,   726 ,    7
"cpu001", 479991,   726 ,    7
"cpu000", 480000,   726 ,    7
"cpu003", 480000,   727 ,    7
"cpu002", 480000,   727 ,    7
"cpu001", 480014,   727 ,    7
"cpu000", 480000,   727 ,    7
"cpu003", 480000,   728 ,    7
"cpu002", 480000,   728 ,    7
"cpu001", 480000,   728 ,    7
"cpu000", 480000,   728 ,    7
"cpu003", 480000,   729 ,    7
"cpu002", 479992,   729 ,    7
"cpu001", 480000,   729 ,    7
"cpu000", 480000,   729 ,    7
"cpu003", 480000,   730 ,    7
"cpu002", 480000,   730 ,    7
"cpu001", 480000,   730 ,    7
"cpu000", 480000,   730 ,    7
"cpu003", 480128,   731 ,    7
"cpu002", 480007,   731 ,    7
"cpu001", 480000,   731 ,    7
"cpu000", 480000,   731 ,    7
"cpu003", 479965,   732 ,    7
"cpu002", 480006,   732 ,    7
"cpu001", 480000,   732 ,    7
"cpu000", 480000,   732 ,    7
"cpu003", 480000,   733 ,    7
"cpu002", 479978,   733 ,    7
"cpu001", 480000,   733 ,    7
"cpu000", 480000,   733 ,    7
"cpu003", 480000,   734 ,    7
"cpu002", 480013,   734 ,    7
"cpu001", 480000,   734 ,    7
"cpu000", 479870,   734 ,    7
"cpu003", 480000,   735 ,    7
"cpu002", 480006,   735 ,    7
"cpu001", 479910,   735 ,    7
"cpu000", 480132,   735 ,    7
"cpu003", 480000,   736 ,    7
"cpu002", 479992,   736 ,    7
"cpu001", 480007,   736 ,    7
"cpu000", 480000,   736 ,    7
"cpu003", 480000,   737 ,    7
"cpu002", 480000,   737 ,    7
"cpu001", 480000,   737 ,    7
"cpu000", 480000,   737 ,    7
"cpu003", 480003,   738 ,    7
"cpu002", 480000,   738 ,    7
"cpu001", 480000,   738 ,    7
"cpu000", 480000,   738 ,    7
"cpu003", 494072,   739 ,    7
"cpu002", 493958,   739 ,    7
"cpu001", 480000,   739 ,    7
"cpu000", 480000,   739 ,    7
"cpu003", 487297,   740 ,    7
"cpu002", 480000,   740 ,    7
"cpu001", 480000,   740 ,    7
"cpu000", 480000,   740 ,    7
"cpu003", 480000,   741 ,    7
"cpu002", 480000,   741 ,    7
"cpu001", 480000,   741 ,    7
"cpu000", 480000,   741 ,    7
"cpu003", 480006,   742 ,    7
"cpu002", 479978,   742 ,    7
"cpu001", 480000,   742 ,    7
"cpu000", 480000,   742 ,    7
"cpu003", 479994,   743 ,    7
"cpu002", 480036,   743 ,    7
"cpu001", 480000,   743 ,    7
"cpu000", 480000,   743 ,    7
"cpu003", 480005,   744 ,    8
"cpu002", 480000,   744 ,    8
"cpu001", 480000,   744 ,    8
"cpu000", 480000,   744 ,    8
"cpu003", 480000,   745 ,    8
"cpu002", 480000,   745 ,    8
"cpu001", 480000,   745 ,    8
"cpu000", 480000,   745 ,    8
"cpu003", 480000,   746 ,    8
"cpu002", 480000,   746 ,    8
"cpu001", 480000,   746 ,    8
"cpu000", 480000,   746 ,    8
"cpu003", 480000,   747 ,    8
"cpu002", 480000,   747 ,    8
"cpu001", 480000,   747 ,    8
"cpu000", 480000,   747 ,    8
"cpu003", 480000,   748 ,    8
"cpu002", 480000,   748 ,    8
"cpu001", 480000,   748 ,    8
"cpu000", 480000,   748 ,    8
"cpu003", 480000,   749 ,    8
"cpu002", 480000,   749 ,    8
"cpu001", 480000,   749 ,    8
"cpu000", 480000,   749 ,    8
"cpu003", 479992,   750 ,    8
"cpu002", 480000,   750 ,    8
"cpu001", 480000,   750 ,    8
"cpu000", 480000,   750 ,    8
"cpu003", 480006,   751 ,    8
"cpu002", 479871,   751 ,    8
"cpu001", 480000,   751 ,    8
"cpu000", 480000,   751 ,    8
"cpu003", 479993,   752 ,    8
"cpu002", 480124,   752 ,    8
"cpu001", 480000,   752 ,    8
"cpu000", 480000,   752 ,    8
"cpu003", 480000,   753 ,    8
"cpu002", 480000,   753 ,    8
"cpu001", 480000,   753 ,    8
"cpu000", 480000,   753 ,    8
"cpu003", 480006,   754 ,    8
"cpu002", 480000,   754 ,    8
"cpu001", 480000,   754 ,    8
"cpu000", 480000,   754 ,    8
"cpu003", 479995,   755 ,    8
"cpu002", 479874,   755 ,    8
"cpu001", 480000,   755 ,    8
"cpu000", 480000,   755 ,    8
"cpu003", 480000,   756 ,    8
"cpu002", 480137,   756 ,    8
"cpu001", 480000,   756 ,    8
"cpu000", 480000,   756 ,    8
"cpu003", 480005,   757 ,    8
"cpu002", 480000,   757 ,    8
"cpu001", 480000,   757 ,    8
"cpu000", 480000,   757 ,    8
"cpu003", 480000,   758 ,    8
"cpu002", 480000,   758 ,    8
"cpu001", 480000,   758 ,    8
"cpu000", 480000,   758 ,    8
"cpu003", 480000,   759 ,    8
"cpu002", 479873,   759 ,    8
"cpu001", 480000,   759 ,    8
"cpu000", 480000,   759 ,    8
"cpu003", 480000,   760 ,    8
"cpu002", 480000,   760 ,    8
"cpu001", 480000,   760 ,    8
"cpu000", 480000,   760 ,    8
"cpu003", 480000,   761 ,    8
"cpu002", 480000,   761 ,    8
"cpu001", 480000,   761 ,    8
"cpu000", 480000,   761 ,    8
"cpu003", 480000,   762 ,    8
"cpu002", 480128,   762 ,    8
"cpu001", 480000,   762 ,    8
"cpu000", 480000,   762 ,    8
"cpu003", 480000,   763 ,    8
"cpu002", 479871,   763 ,    8
"cpu001", 480000,   763 ,    8
"cpu000", 480000,   763 ,    8
"cpu003", 479993,   764 ,    8
"cpu002", 480129,   764 ,    8
"cpu001", 480000,   764 ,    8
"cpu000", 480000,   764 ,    8
"cpu003", 480000,   765 ,    8
"cpu002", 480000,   765 ,    8
"cpu001", 480000,   765 ,    8
"cpu000", 480000,   765 ,    8
"cpu003", 480006,   766 ,    8
"cpu002", 480000,   766 ,    8
"cpu001", 480000,   766 ,    8
"cpu000", 480000,   766 ,    8
"cpu003", 480000,   767 ,    8
"cpu002", 480000,   767 ,    8
"cpu001", 480000,   767 ,    8
"cpu000", 480000,   767 ,    8
"cpu003", 480000,   768 ,    8
"cpu002", 479885,   768 ,    8
"cpu001", 480000,   768 ,    8
"cpu000", 480000,   768 ,    8
"cpu003", 480000,   769 ,    8
"cpu002", 480111,   769 ,    8
"cpu001", 480000,   769 ,    8
"cpu000", 480000,   769 ,    8
"cpu003", 480000,   770 ,    8
"cpu002", 480000,   770 ,    8
"cpu001", 480000,   770 ,    8
"cpu000", 480000,   770 ,    8
"cpu003", 480000,   771 ,    8
"cpu002", 480000,   771 ,    8
"cpu001", 480000,   771 ,    8
"cpu000", 480000,   771 ,    8
"cpu003", 480000,   772 ,    8
"cpu002", 480000,   772 ,    8
"cpu001", 480000,   772 ,    8
"cpu000", 480000,   772 ,    8
"cpu003", 480000,   773 ,    8
"cpu002", 480000,   773 ,    8
"cpu001", 480000,   773 ,    8
"cpu000", 480000,   773 ,    8
"cpu003", 479992,   774 ,    8
"cpu002", 480000,   774 ,    8
"cpu001", 480000,   774 ,    8
"cpu000", 480000,   774 ,    8
"cpu003", 479969,   775 ,    8
"cpu002", 480007,   775 ,    8
"cpu001", 480000,   775 ,    8
"cpu000", 480000,   775 ,    8
"cpu003", 480120,   776 ,    8
"cpu002", 480000,   776 ,    8
"cpu001", 480000,   776 ,    8
"cpu000", 480000,   776 ,    8
"cpu003", 480000,   777 ,    8
"cpu002", 480000,   777 ,    8
"cpu001", 480000,   777 ,    8
"cpu000", 480000,   777 ,    8
"cpu003", 480000,   778 ,    8
"cpu002", 480000,   778 ,    8
"cpu001", 480000,   778 ,    8
"cpu000", 480000,   778 ,    8
