"cpu_id","time_passed","mean"
"cpu002",46,3.27182504081633
"cpu002",47,3.24292875757576
"cpu002",48,3.25794786868687
"cpu002",49,3.24172904040404
"cpu002",50,3.27127394949495
"cpu002",51,3.24376845918367
"cpu002",52,3.24505004040404
"cpu002",53,3.25101285858586
"cpu002",54,3.25625147474747
"cpu002",55,3.2544884040404
"cpu002",56,3.2543965959596
"cpu002",57,3.25758468367347
"cpu002",58,3.29391107070707
"cpu002",59,3.26045452525253
"cpu002",60,3.3170445959596
"cpu002",61,3.29037235353535
"cpu002",62,3.27591605102041
"cpu002",63,3.2786383030303
"cpu002",64,3.23390616161616
"cpu002",65,3.2490356969697
"cpu002",66,3.26701197979798
"cpu002",67,3.24141117171717
"cpu002",68,3.26946151020408
"cpu002",69,3.24710605050505
"cpu002",70,3.21973494949495
"cpu002",71,3.24237788888889
"cpu002",72,3.24142517171717
"cpu002",73,3.19535526262626
"cpu002",74,2.38751242857143
"cpu002",75,0.805965422680412
"cpu002",76,1.02092651546392
"cpu002",77,0.93796287628866
"cpu002",78,0.924045632653061
"cpu002",79,0.810014229508197
"cpu003",0,1.45129116483516
"cpu003",1,0.918912371134021
"cpu003",2,0.855722939393939
"cpu003",3,0.861459755102041
"cpu003",4,1.79162437373737
"cpu003",5,1.50729728571429
"cpu003",6,2.31830109090909
"cpu003",7,1.4892012020202
"cpu003",8,1.67933292857143
"cpu003",9,1.67221712121212
"cpu003",10,1.51719137373737
"cpu003",11,1.48599576530612
"cpu003",12,1.44681487878788
"cpu003",13,1.45924161616162
"cpu003",14,1.55987848484848
"cpu003",15,1.46027185858586
"cpu003",16,1.48821219387755
"cpu003",17,1.63078714285714
"cpu003",18,0.816721632653061
"cpu003",19,0.800039783505155
"cpu003",20,0.800043288659794
"cpu003",21,0.858415552083333
"cpu003",22,0.846168229166667
"cpu003",23,0.993647458333333
"cpu003",24,1.78580154545455
"cpu003",25,2.78900775510204
"cpu003",26,3.19475071717172
"cpu003",27,3.18529077777778
"cpu003",28,3.20497233333333
"cpu003",29,3.1931845050505
"cpu003",30,3.22123568686869
"cpu003",31,3.23696717171717
"cpu003",32,3.21747337755102
"cpu003",33,3.1905846969697
"cpu003",34,3.23303033333333
"cpu003",35,3.27094732323232
"cpu003",36,3.20951919191919
"cpu003",37,2.74914590816327
"cpu003",38,0.807695612244898
"cpu003",39,0.870091916666667
"cpu003",40,1.39605502061856
"cpu003",41,3.20304580808081
"cpu003",42,3.21941176767677
"cpu003",43,3.24316995959596
"cpu003",44,3.22517974747475
"cpu003",45,3.24987113131313
"cpu003",46,3.21150494897959
"cpu003",47,3.23783323232323
"cpu003",48,3.23539136363636
"cpu003",49,3.25444013131313
"cpu003",50,3.26716527272727
"cpu003",51,3.25587936734694
"cpu003",52,3.21502107070707
"cpu003",53,3.27465521212121
"cpu003",54,3.23647205050505
"cpu003",55,3.23561333333333
"cpu003",56,3.23361636363636
"cpu003",57,3.27106906122449
"cpu003",58,3.23226895959596
"cpu003",59,3.2736884949495
"cpu003",60,3.21421592929293
"cpu003",61,3.21523052525253
"cpu003",62,3.24533824489796
"cpu003",63,3.29526353535354
"cpu003",64,3.2314742020202
"cpu003",65,3.24480980808081
"cpu003",66,3.23108451515152
"cpu003",67,3.23784832323232
"cpu003",68,3.23249809183673
"cpu003",69,3.20898332323232
"cpu003",70,3.24081265656566
"cpu003",71,3.25949017171717
"cpu003",72,3.23253923232323
"cpu003",73,3.19338751515152
"cpu003",74,2.39478966326531
"cpu003",75,0.805518494845361
"cpu003",76,1.02038390721649
"cpu003",77,0.95233524742268
"cpu003",78,0.923367418367347
"cpu003",79,0.809648573770492
