"cpu_id", "freq", "sample_id"
"cpu0", 0.480000, 1570
"cpu1", 0.480006, 1570
"cpu2", 0.480000, 1570
"cpu3", 0.480000, 1570
"cpu0", 0.480000, 1571
"cpu1", 0.480004, 1571
"cpu2", 0.480000, 1571
"cpu3", 0.479892, 1571
"cpu0", 0.480000, 1572
"cpu1", 0.479992, 1572
"cpu2", 0.480000, 1572
"cpu3", 0.480024, 1572
"cpu0", 0.480000, 1573
"cpu1", 0.480006, 1573
"cpu2", 0.480000, 1573
"cpu3", 0.480000, 1573
"cpu0", 0.480000, 1574
"cpu1", 0.479996, 1574
"cpu2", 0.480000, 1574
"cpu3", 0.480000, 1574
"cpu0", 0.480000, 1575
"cpu1", 0.479996, 1575
"cpu2", 0.480000, 1575
"cpu3", 0.480000, 1575
"cpu0", 0.480000, 1576
"cpu1", 0.479998, 1576
"cpu2", 0.480000, 1576
"cpu3", 0.480000, 1576
"cpu0", 0.480000, 1577
"cpu1", 0.479998, 1577
"cpu2", 0.480000, 1577
"cpu3", 0.480000, 1577
"cpu0", 0.480000, 1578
"cpu1", 0.480000, 1578
"cpu2", 0.480008, 1578
"cpu3", 0.480000, 1578
"cpu0", 0.480000, 1579
"cpu1", 0.480003, 1579
"cpu2", 0.479977, 1579
"cpu3", 0.480000, 1579
"cpu0", 0.480000, 1580
"cpu1", 0.480000, 1580
"cpu2", 0.480000, 1580
"cpu3", 0.480000, 1580
"cpu0", 0.480000, 1581
"cpu1", 0.480000, 1581
"cpu2", 0.480000, 1581
"cpu3", 0.480000, 1581
"cpu0", 0.480000, 1582
"cpu1", 0.479996, 1582
"cpu2", 0.480000, 1582
"cpu3", 0.480000, 1582
"cpu0", 0.504167, 1583
"cpu1", 0.501747, 1583
"cpu2", 0.480000, 1583
"cpu3", 0.480000, 1583
"cpu0", 0.534693, 1584
"cpu1", 0.516174, 1584
"cpu2", 0.480000, 1584
"cpu3", 0.479914, 1584
"cpu0", 0.480000, 1585
"cpu1", 0.479997, 1585
"cpu2", 0.480000, 1585
"cpu3", 0.480088, 1585
"cpu0", 0.480000, 1586
"cpu1", 0.480002, 1586
"cpu2", 0.480000, 1586
"cpu3", 0.480088, 1586
"cpu0", 0.480000, 1587
"cpu1", 0.480000, 1587
"cpu2", 0.480000, 1587
"cpu3", 0.480000, 1587
"cpu0", 0.480000, 1588
"cpu1", 0.480000, 1588
"cpu2", 0.480000, 1588
"cpu3", 0.480000, 1588
"cpu0", 0.480000, 1589
"cpu1", 0.480003, 1589
"cpu2", 0.480000, 1589
"cpu3", 0.480000, 1589
"cpu0", 0.480000, 1590
"cpu1", 0.480003, 1590
"cpu2", 0.480000, 1590
"cpu3", 0.480000, 1590
"cpu0", 0.480000, 1591
"cpu1", 0.480000, 1591
"cpu2", 0.480000, 1591
"cpu3", 0.480000, 1591
"cpu0", 0.480000, 1592
"cpu1", 0.479992, 1592
"cpu2", 0.480000, 1592
"cpu3", 0.480000, 1592
"cpu0", 0.479865, 1593
"cpu1", 0.480003, 1593
"cpu2", 0.480000, 1593
"cpu3", 0.480000, 1593
"cpu0", 0.480000, 1594
"cpu1", 0.479996, 1594
"cpu2", 0.480000, 1594
"cpu3", 0.480000, 1594
"cpu0", 0.480000, 1595
"cpu1", 0.479996, 1595
"cpu2", 0.480000, 1595
"cpu3", 0.480000, 1595
"cpu0", 0.523160, 1596
"cpu1", 0.493279, 1596
"cpu2", 0.480000, 1596
"cpu3", 0.480000, 1596
"cpu0", 0.588751, 1597
"cpu1", 0.519599, 1597
"cpu2", 0.480000, 1597
"cpu3", 0.480000, 1597
"cpu0", 0.480000, 1598
"cpu1", 0.480000, 1598
"cpu2", 0.480000, 1598
"cpu3", 0.480000, 1598
"cpu0", 0.480000, 1599
"cpu1", 0.480000, 1599
"cpu2", 0.480000, 1599
"cpu3", 0.480000, 1599
"cpu0", 0.480000, 1600
"cpu1", 0.480002, 1600
"cpu2", 0.480000, 1600
"cpu3", 0.480000, 1600
"cpu0", 0.480000, 1601
"cpu1", 0.479995, 1601
"cpu2", 0.480000, 1601
"cpu3", 0.480000, 1601
"cpu0", 0.480000, 1602
"cpu1", 0.480000, 1602
"cpu2", 0.480000, 1602
"cpu3", 0.480000, 1602
"cpu0", 0.480000, 1603
"cpu1", 0.480000, 1603
"cpu2", 0.480000, 1603
"cpu3", 0.480000, 1603
"cpu0", 0.480000, 1604
"cpu1", 0.480000, 1604
"cpu2", 0.480000, 1604
"cpu3", 0.480012, 1604
"cpu0", 0.480000, 1605
"cpu1", 0.480000, 1605
"cpu2", 0.480000, 1605
"cpu3", 0.480012, 1605
"cpu0", 0.480000, 1606
"cpu1", 0.487430, 1606
"cpu2", 0.480002, 1606
"cpu3", 0.479998, 1606
"cpu0", 0.483114, 1607
"cpu1", 0.487430, 1607
"cpu2", 0.480002, 1607
"cpu3", 0.479998, 1607
"cpu0", 0.480132, 1608
"cpu1", 0.482982, 1608
"cpu2", 0.479996, 1608
"cpu3", 0.480000, 1608
"cpu0", 0.480132, 1609
"cpu1", 0.482982, 1609
"cpu2", 0.479996, 1609
"cpu3", 0.480000, 1609
"cpu0", 0.482402, 1610
"cpu1", 0.484638, 1610
"cpu2", 0.480000, 1610
"cpu3", 0.487607, 1610
"cpu0", 0.480000, 1611
"cpu1", 0.480000, 1611
"cpu2", 0.480000, 1611
"cpu3", 0.480000, 1611
"cpu0", 0.480000, 1612
"cpu1", 0.480000, 1612
"cpu2", 0.480000, 1612
"cpu3", 0.480055, 1612
"cpu0", 0.480000, 1613
"cpu1", 0.480000, 1613
"cpu2", 0.480000, 1613
"cpu3", 0.480055, 1613
"cpu0", 0.480000, 1614
"cpu1", 0.489966, 1614
"cpu2", 0.480000, 1614
"cpu3", 0.479989, 1614
"cpu0", 0.482996, 1615
"cpu1", 0.658335, 1615
"cpu2", 0.480000, 1615
"cpu3", 0.480000, 1615
"cpu0", 0.534186, 1616
"cpu1", 0.511139, 1616
"cpu2", 0.480000, 1616
"cpu3", 0.480000, 1616
"cpu0", 0.480122, 1617
"cpu1", 0.479993, 1617
"cpu2", 0.480000, 1617
"cpu3", 0.479886, 1617
"cpu0", 0.480000, 1618
"cpu1", 0.480007, 1618
"cpu2", 0.480000, 1618
"cpu3", 0.479886, 1618
"cpu0", 0.480000, 1619
"cpu1", 0.480007, 1619
"cpu2", 0.692649, 1619
"cpu3", 0.812218, 1619
"cpu0", 0.629044, 1620
"cpu1", 0.555278, 1620
"cpu2", 0.989020, 1620
"cpu3", 0.784983, 1620
"cpu0", 0.629044, 1621
"cpu1", 0.555278, 1621
"cpu2", 0.989020, 1621
"cpu3", 0.784983, 1621
"cpu0", 0.972581, 1622
"cpu1", 0.720805, 1622
"cpu2", 0.751879, 1622
"cpu3", 0.609338, 1622
"cpu0", 0.972581, 1623
"cpu1", 0.720805, 1623
"cpu2", 0.751879, 1623
"cpu3", 0.609338, 1623
"cpu0", 0.575921, 1624
"cpu1", 0.623314, 1624
"cpu2", 0.560442, 1624
"cpu3", 0.541171, 1624
"cpu0", 0.480000, 1625
"cpu1", 0.480003, 1625
"cpu2", 0.480000, 1625
"cpu3", 0.480000, 1625
"cpu0", 0.484254, 1626
"cpu1", 0.481230, 1626
"cpu2", 0.480000, 1626
"cpu3", 0.480000, 1626
"cpu0", 0.480000, 1627
"cpu1", 0.480000, 1627
"cpu2", 0.480000, 1627
"cpu3", 0.480000, 1627
"cpu0", 0.480000, 1628
"cpu1", 0.480000, 1628
"cpu2", 0.480000, 1628
"cpu3", 0.480000, 1628
"cpu0", 0.480000, 1629
"cpu1", 0.480001, 1629
"cpu2", 0.480008, 1629
"cpu3", 0.480000, 1629
"cpu0", 0.479877, 1630
"cpu1", 0.479996, 1630
"cpu2", 0.479977, 1630
"cpu3", 0.480000, 1630
"cpu0", 0.479877, 1631
"cpu1", 0.479996, 1631
"cpu2", 0.479977, 1631
"cpu3", 0.480000, 1631
"cpu0", 0.542856, 1632
"cpu1", 0.544859, 1632
"cpu2", 0.480000, 1632
"cpu3", 0.480000, 1632
"cpu0", 0.542856, 1633
"cpu1", 0.544859, 1633
"cpu2", 0.480000, 1633
"cpu3", 0.480000, 1633
"cpu0", 0.680526, 1634
"cpu1", 0.720881, 1634
"cpu2", 0.480000, 1634
"cpu3", 0.480000, 1634
"cpu0", 0.530570, 1635
"cpu1", 0.533209, 1635
"cpu2", 0.480000, 1635
"cpu3", 0.480000, 1635
"cpu0", 0.482272, 1636
"cpu1", 0.480000, 1636
"cpu2", 0.480000, 1636
"cpu3", 0.480000, 1636
"cpu0", 0.482272, 1637
"cpu1", 0.480000, 1637
"cpu2", 0.480000, 1637
"cpu3", 0.480000, 1637
"cpu0", 0.481048, 1638
"cpu1", 0.480000, 1638
"cpu2", 0.480000, 1638
"cpu3", 0.480000, 1638
"cpu0", 0.481048, 1639
"cpu1", 0.480000, 1639
"cpu2", 0.480000, 1639
"cpu3", 0.480000, 1639
"cpu0", 0.479998, 1640
"cpu1", 0.479997, 1640
"cpu2", 0.480000, 1640
"cpu3", 0.480000, 1640
"cpu0", 0.479996, 1641
"cpu1", 0.480122, 1641
"cpu2", 0.480000, 1641
"cpu3", 0.480000, 1641
"cpu0", 0.480000, 1642
"cpu1", 0.480000, 1642
"cpu2", 0.480000, 1642
"cpu3", 0.480000, 1642
"cpu0", 0.480000, 1643
"cpu1", 0.479883, 1643
"cpu2", 0.480000, 1643
"cpu3", 0.480000, 1643
"cpu0", 0.480000, 1644
"cpu1", 0.479883, 1644
"cpu2", 0.480000, 1644
"cpu3", 0.480000, 1644
"cpu0", 0.482198, 1645
"cpu1", 0.494005, 1645
"cpu2", 0.480000, 1645
"cpu3", 0.480000, 1645
"cpu0", 0.493145, 1646
"cpu1", 0.480000, 1646
"cpu2", 0.480000, 1646
"cpu3", 0.480000, 1646
"cpu0", 0.479996, 1647
"cpu1", 0.480000, 1647
"cpu2", 0.480000, 1647
"cpu3", 0.480000, 1647
"cpu0", 0.480000, 1648
"cpu1", 0.479875, 1648
"cpu2", 0.480000, 1648
"cpu3", 0.480000, 1648
"cpu0", 0.480000, 1649
"cpu1", 0.479875, 1649
"cpu2", 0.480000, 1649
"cpu3", 0.480000, 1649
"cpu0", 0.481420, 1650
"cpu1", 0.499953, 1650
"cpu2", 0.480000, 1650
"cpu3", 0.480000, 1650
"cpu0", 0.497471, 1651
"cpu1", 0.533326, 1651
"cpu2", 0.480000, 1651
"cpu3", 0.480000, 1651
"cpu0", 0.479995, 1652
"cpu1", 0.480000, 1652
"cpu2", 0.480000, 1652
"cpu3", 0.480000, 1652
"cpu0", 0.480003, 1653
"cpu1", 0.479885, 1653
"cpu2", 0.480000, 1653
"cpu3", 0.480000, 1653
"cpu0", 0.480003, 1654
"cpu1", 0.479885, 1654
"cpu2", 0.480000, 1654
"cpu3", 0.480000, 1654
"cpu0", 0.480000, 1655
"cpu1", 0.480117, 1655
"cpu2", 0.480000, 1655
"cpu3", 0.479889, 1655
"cpu0", 0.480003, 1656
"cpu1", 0.480117, 1656
"cpu2", 0.480000, 1656
"cpu3", 0.479889, 1656
"cpu0", 0.480000, 1657
"cpu1", 0.479883, 1657
"cpu2", 0.480000, 1657
"cpu3", 0.480095, 1657
"cpu0", 0.479996, 1658
"cpu1", 0.480110, 1658
"cpu2", 0.480000, 1658
"cpu3", 0.480000, 1658
"cpu0", 0.480003, 1659
"cpu1", 0.480000, 1659
"cpu2", 0.480000, 1659
"cpu3", 0.480000, 1659
"cpu0", 0.480000, 1660
"cpu1", 0.480000, 1660
"cpu2", 0.480000, 1660
"cpu3", 0.479909, 1660
"cpu0", 0.479996, 1661
"cpu1", 0.480000, 1661
"cpu2", 0.480000, 1661
"cpu3", 0.479909, 1661
"cpu0", 0.480000, 1662
"cpu1", 0.479991, 1662
"cpu2", 0.480008, 1662
"cpu3", 0.480092, 1662
"cpu0", 0.479996, 1663
"cpu1", 0.480000, 1663
"cpu2", 0.479977, 1663
"cpu3", 0.480000, 1663
"cpu0", 0.480003, 1664
"cpu1", 0.480000, 1664
"cpu2", 0.480000, 1664
"cpu3", 0.480000, 1664
"cpu0", 0.480000, 1665
"cpu1", 0.480127, 1665
"cpu2", 0.480000, 1665
"cpu3", 0.480000, 1665
"cpu0", 0.480000, 1666
"cpu1", 0.480127, 1666
"cpu2", 0.480000, 1666
"cpu3", 0.480000, 1666
"cpu0", 0.482222, 1667
"cpu1", 0.501126, 1667
"cpu2", 0.480000, 1667
"cpu3", 0.480000, 1667
"cpu0", 0.497018, 1668
"cpu1", 0.534803, 1668
"cpu2", 0.480000, 1668
"cpu3", 0.480000, 1668
"cpu0", 0.480000, 1669
"cpu1", 0.480000, 1669
"cpu2", 0.480000, 1669
"cpu3", 0.480000, 1669
"cpu0", 0.480000, 1670
"cpu1", 0.480000, 1670
"cpu2", 0.480000, 1670
"cpu3", 0.480000, 1670
"cpu0", 0.480000, 1671
"cpu1", 0.480000, 1671
"cpu2", 0.480000, 1671
"cpu3", 0.480000, 1671
"cpu0", 0.480000, 1672
"cpu1", 0.479992, 1672
"cpu2", 0.480000, 1672
"cpu3", 0.480000, 1672
"cpu0", 0.480003, 1673
"cpu1", 0.480115, 1673
"cpu2", 0.480000, 1673
"cpu3", 0.480000, 1673
"cpu0", 0.479996, 1674
"cpu1", 0.480000, 1674
"cpu2", 0.480000, 1674
"cpu3", 0.480000, 1674
"cpu0", 0.480006, 1675
"cpu1", 0.480000, 1675
"cpu2", 0.480000, 1675
"cpu3", 0.480000, 1675
"cpu0", 0.480006, 1676
"cpu1", 0.480000, 1676
"cpu2", 0.480000, 1676
"cpu3", 0.480000, 1676
"cpu0", 0.480000, 1677
"cpu1", 0.480000, 1677
"cpu2", 0.480000, 1677
"cpu3", 0.480000, 1677
"cpu0", 0.479996, 1678
"cpu1", 0.480000, 1678
"cpu2", 0.480000, 1678
"cpu3", 0.480000, 1678
"cpu0", 0.480000, 1679
"cpu1", 0.479982, 1679
"cpu2", 0.480000, 1679
"cpu3", 0.480000, 1679
"cpu0", 0.479996, 1680
"cpu1", 0.480123, 1680
"cpu2", 0.480000, 1680
"cpu3", 0.480000, 1680
"cpu0", 0.480000, 1681
"cpu1", 0.479883, 1681
"cpu2", 0.480000, 1681
"cpu3", 0.480000, 1681
"cpu0", 0.480003, 1682
"cpu1", 0.480123, 1682
"cpu2", 0.480000, 1682
"cpu3", 0.479888, 1682
"cpu0", 0.480000, 1683
"cpu1", 0.480123, 1683
"cpu2", 0.480000, 1683
"cpu3", 0.479888, 1683
"cpu0", 0.479990, 1684
"cpu1", 0.480000, 1684
"cpu2", 0.480000, 1684
"cpu3", 0.480095, 1684
"cpu0", 0.480008, 1685
"cpu1", 0.480000, 1685
"cpu2", 0.480000, 1685
"cpu3", 0.480095, 1685
"cpu0", 0.479991, 1686
"cpu1", 0.480000, 1686
"cpu2", 0.480000, 1686
"cpu3", 0.480000, 1686
"cpu0", 0.480003, 1687
"cpu1", 0.480000, 1687
"cpu2", 0.480000, 1687
"cpu3", 0.480000, 1687
"cpu0", 0.479996, 1688
"cpu1", 0.480000, 1688
"cpu2", 0.480000, 1688
"cpu3", 0.480000, 1688
"cpu0", 0.483339, 1689
"cpu1", 0.499143, 1689
"cpu2", 0.480000, 1689
"cpu3", 0.480000, 1689
"cpu0", 0.498228, 1690
"cpu1", 0.539847, 1690
"cpu2", 0.480000, 1690
"cpu3", 0.480000, 1690
"cpu0", 0.480539, 1691
"cpu1", 0.529144, 1691
"cpu2", 0.480000, 1691
"cpu3", 0.480000, 1691
"cpu0", 0.522981, 1692
"cpu1", 0.538543, 1692
"cpu2", 0.480000, 1692
"cpu3", 0.480000, 1692
"cpu0", 0.480006, 1693
"cpu1", 0.538543, 1693
"cpu2", 0.480000, 1693
"cpu3", 0.480000, 1693
"cpu0", 0.480000, 1694
"cpu1", 0.479991, 1694
"cpu2", 0.480000, 1694
"cpu3", 0.480000, 1694
"cpu0", 0.479996, 1695
"cpu1", 0.480000, 1695
"cpu2", 0.480000, 1695
"cpu3", 0.480000, 1695
"cpu0", 0.479996, 1696
"cpu1", 0.480000, 1696
"cpu2", 0.735021, 1696
"cpu3", 0.569293, 1696
"cpu0", 0.480000, 1697
"cpu1", 0.480008, 1697
"cpu2", 1.162675, 1697
"cpu3", 0.569293, 1697
"cpu0", 0.480000, 1698
"cpu1", 0.480008, 1698
"cpu2", 1.162675, 1698
"cpu3", 0.865297, 1698
"cpu0", 0.932816, 1699
"cpu1", 0.827684, 1699
"cpu2", 0.698241, 1699
"cpu3", 0.578979, 1699
"cpu0", 0.489461, 1700
"cpu1", 0.607975, 1700
"cpu2", 0.505642, 1700
"cpu3", 0.502871, 1700
"cpu0", 0.487271, 1701
"cpu1", 0.508145, 1701
"cpu2", 0.480000, 1701
"cpu3", 0.480000, 1701
"cpu0", 0.487271, 1702
"cpu1", 0.508145, 1702
"cpu2", 0.480000, 1702
"cpu3", 0.480000, 1702
"cpu0", 0.480000, 1703
"cpu1", 0.480002, 1703
"cpu2", 0.480001, 1703
"cpu3", 0.480000, 1703
"cpu0", 0.480000, 1704
"cpu1", 0.479995, 1704
"cpu2", 0.479990, 1704
"cpu3", 0.480000, 1704
"cpu0", 0.480000, 1705
"cpu1", 0.480000, 1705
"cpu2", 0.480000, 1705
"cpu3", 0.480000, 1705
"cpu0", 0.480000, 1706
"cpu1", 0.480005, 1706
"cpu2", 0.480000, 1706
"cpu3", 0.480000, 1706
"cpu0", 0.480000, 1707
"cpu1", 0.479992, 1707
"cpu2", 0.480000, 1707
"cpu3", 0.480000, 1707
"cpu0", 0.480000, 1708
"cpu1", 0.480006, 1708
"cpu2", 0.480000, 1708
"cpu3", 0.480000, 1708
"cpu0", 0.480000, 1709
"cpu1", 0.480006, 1709
"cpu2", 0.480000, 1709
"cpu3", 0.480000, 1709
"cpu0", 0.480000, 1710
"cpu1", 0.479998, 1710
"cpu2", 0.480000, 1710
"cpu3", 0.480000, 1710
"cpu0", 0.480000, 1711
"cpu1", 0.479998, 1711
"cpu2", 0.480000, 1711
"cpu3", 0.480000, 1711
"cpu0", 0.488044, 1712
"cpu1", 0.495623, 1712
"cpu2", 0.480000, 1712
"cpu3", 0.480000, 1712
"cpu0", 0.640025, 1713
"cpu1", 0.569377, 1713
"cpu2", 0.480000, 1713
"cpu3", 0.479977, 1713
"cpu0", 0.480000, 1714
"cpu1", 0.479996, 1714
"cpu2", 0.480000, 1714
"cpu3", 0.479977, 1714
"cpu0", 0.480000, 1715
"cpu1", 0.479991, 1715
"cpu2", 0.480000, 1715
"cpu3", 0.480008, 1715
"cpu0", 0.480000, 1716
"cpu1", 0.479991, 1716
"cpu2", 0.480000, 1716
"cpu3", 0.480008, 1716
"cpu0", 0.480000, 1717
"cpu1", 0.480001, 1717
"cpu2", 0.480000, 1717
"cpu3", 0.480000, 1717
"cpu0", 0.480000, 1718
"cpu1", 0.480000, 1718
"cpu2", 0.480000, 1718
"cpu3", 0.480000, 1718
"cpu0", 0.480000, 1719
"cpu1", 0.480000, 1719
"cpu2", 0.480000, 1719
"cpu3", 0.480000, 1719
"cpu0", 0.480000, 1720
"cpu1", 0.480006, 1720
"cpu2", 0.480000, 1720
"cpu3", 0.480000, 1720
"cpu0", 0.503481, 1721
"cpu1", 0.491120, 1721
"cpu2", 0.480000, 1721
"cpu3", 0.480000, 1721
"cpu0", 0.536627, 1722
"cpu1", 0.514546, 1722
"cpu2", 0.480000, 1722
"cpu3", 0.480000, 1722
"cpu0", 0.479985, 1723
"cpu1", 0.480003, 1723
"cpu2", 0.480000, 1723
"cpu3", 0.480000, 1723
"cpu0", 0.480121, 1724
"cpu1", 0.480000, 1724
"cpu2", 0.480000, 1724
"cpu3", 0.480000, 1724
"cpu0", 0.480000, 1725
"cpu1", 0.480000, 1725
"cpu2", 0.480000, 1725
"cpu3", 0.480000, 1725
"cpu0", 0.480000, 1726
"cpu1", 0.480000, 1726
"cpu2", 0.480000, 1726
"cpu3", 0.480000, 1726
"cpu0", 0.502683, 1727
"cpu1", 0.488904, 1727
"cpu2", 0.479892, 1727
"cpu3", 0.480000, 1727
"cpu0", 0.482618, 1728
"cpu1", 0.488878, 1728
"cpu2", 0.480004, 1728
"cpu3", 0.480000, 1728
"cpu0", 0.480121, 1729
"cpu1", 0.480003, 1729
"cpu2", 0.489149, 1729
"cpu3", 0.506206, 1729
"cpu0", 0.479877, 1730
"cpu1", 0.480000, 1730
"cpu2", 0.480000, 1730
"cpu3", 0.496630, 1730
"cpu0", 0.480120, 1731
"cpu1", 0.480000, 1731
"cpu2", 0.480000, 1731
"cpu3", 0.480000, 1731
"cpu0", 0.498751, 1732
"cpu1", 0.514783, 1732
"cpu2", 0.480000, 1732
"cpu3", 0.480000, 1732
"cpu0", 0.497744, 1733
"cpu1", 0.480000, 1733
"cpu2", 0.480000, 1733
"cpu3", 0.480000, 1733
"cpu0", 0.497744, 1734
"cpu1", 0.480000, 1734
"cpu2", 0.480000, 1734
"cpu3", 0.480000, 1734
"cpu0", 0.480000, 1735
"cpu1", 0.480000, 1735
"cpu2", 0.480000, 1735
"cpu3", 0.480000, 1735
"cpu0", 0.480000, 1736
"cpu1", 0.479996, 1736
"cpu2", 0.480000, 1736
"cpu3", 0.480000, 1736
"cpu0", 0.506434, 1737
"cpu1", 0.501244, 1737
"cpu2", 0.480000, 1737
"cpu3", 0.480000, 1737
"cpu0", 0.533654, 1738
"cpu1", 0.513250, 1738
"cpu2", 0.480000, 1738
"cpu3", 0.480000, 1738
"cpu0", 0.480000, 1739
"cpu1", 0.480003, 1739
"cpu2", 0.480000, 1739
"cpu3", 0.480000, 1739
"cpu0", 0.480000, 1740
"cpu1", 0.479994, 1740
"cpu2", 0.480000, 1740
"cpu3", 0.480000, 1740
"cpu0", 0.480000, 1741
"cpu1", 0.479994, 1741
"cpu2", 0.480000, 1741
"cpu3", 0.480000, 1741
"cpu0", 0.480000, 1742
"cpu1", 0.480001, 1742
"cpu2", 0.480000, 1742
"cpu3", 0.480000, 1742
"cpu0", 0.480000, 1743
"cpu1", 0.479997, 1743
"cpu2", 0.480000, 1743
"cpu3", 0.480000, 1743
"cpu0", 0.480000, 1744
"cpu1", 0.480006, 1744
"cpu2", 0.480000, 1744
"cpu3", 0.480000, 1744
"cpu0", 0.480000, 1745
"cpu1", 0.480000, 1745
"cpu2", 0.480000, 1745
"cpu3", 0.480000, 1745
"cpu0", 0.480000, 1746
"cpu1", 0.480000, 1746
"cpu2", 0.480000, 1746
"cpu3", 0.480000, 1746
"cpu0", 0.502391, 1747
"cpu1", 0.490708, 1747
"cpu2", 0.480000, 1747
"cpu3", 0.480000, 1747
"cpu0", 0.502391, 1748
"cpu1", 0.490708, 1748
"cpu2", 0.480000, 1748
"cpu3", 0.480000, 1748
"cpu0", 0.535098, 1749
"cpu1", 0.485710, 1749
"cpu2", 0.480000, 1749
"cpu3", 0.480000, 1749
"cpu0", 0.480000, 1750
"cpu1", 0.480003, 1750
"cpu2", 0.480000, 1750
"cpu3", 0.480000, 1750
"cpu0", 0.480000, 1751
"cpu1", 0.480000, 1751
"cpu2", 0.480000, 1751
"cpu3", 0.480000, 1751
"cpu0", 0.480000, 1752
"cpu1", 0.479996, 1752
"cpu2", 0.480000, 1752
"cpu3", 0.480000, 1752
"cpu0", 0.480000, 1753
"cpu1", 0.479996, 1753
"cpu2", 0.480000, 1753
"cpu3", 0.480000, 1753
"cpu0", 0.480000, 1754
"cpu1", 0.480001, 1754
"cpu2", 0.480020, 1754
"cpu3", 0.480000, 1754
"cpu0", 0.480000, 1755
"cpu1", 0.480000, 1755
"cpu2", 0.479969, 1755
"cpu3", 0.480000, 1755
"cpu0", 0.480000, 1756
"cpu1", 0.480000, 1756
"cpu2", 0.480000, 1756
"cpu3", 0.480000, 1756
"cpu0", 0.480000, 1757
"cpu1", 0.480000, 1757
"cpu2", 0.480000, 1757
"cpu3", 0.479888, 1757
"cpu0", 0.480000, 1758
"cpu1", 0.480000, 1758
"cpu2", 0.480000, 1758
"cpu3", 0.479888, 1758
"cpu0", 0.480000, 1759
"cpu1", 0.480000, 1759
"cpu2", 0.480000, 1759
"cpu3", 0.480106, 1759
"cpu0", 0.479879, 1760
"cpu1", 0.480000, 1760
"cpu2", 0.480000, 1760
"cpu3", 0.480000, 1760
"cpu0", 0.480000, 1761
"cpu1", 0.479997, 1761
"cpu2", 0.480000, 1761
"cpu3", 0.480000, 1761
"cpu0", 0.480123, 1762
"cpu1", 0.480006, 1762
"cpu2", 0.480000, 1762
"cpu3", 0.480000, 1762
"cpu0", 0.480000, 1763
"cpu1", 0.479993, 1763
"cpu2", 0.480000, 1763
"cpu3", 0.480000, 1763
"cpu0", 0.504743, 1764
"cpu1", 0.499955, 1764
"cpu2", 0.480000, 1764
"cpu3", 0.479889, 1764
"cpu0", 0.535332, 1765
"cpu1", 0.513987, 1765
"cpu2", 0.480000, 1765
"cpu3", 0.480096, 1765
"cpu0", 0.480000, 1766
"cpu1", 0.479996, 1766
"cpu2", 0.480000, 1766
"cpu3", 0.480096, 1766
"cpu0", 0.480000, 1767
"cpu1", 0.479991, 1767
"cpu2", 0.480000, 1767
"cpu3", 0.480000, 1767
"cpu0", 0.480000, 1768
"cpu1", 0.479991, 1768
"cpu2", 0.480000, 1768
"cpu3", 0.480000, 1768
"cpu0", 0.480000, 1769
"cpu1", 0.480004, 1769
"cpu2", 0.480000, 1769
"cpu3", 0.479909, 1769
"cpu0", 0.480000, 1770
"cpu1", 0.480000, 1770
"cpu2", 0.480000, 1770
"cpu3", 0.480090, 1770
"cpu0", 0.480000, 1771
"cpu1", 0.480002, 1771
"cpu2", 0.480000, 1771
"cpu3", 0.480000, 1771
"cpu0", 0.480000, 1772
"cpu1", 0.479996, 1772
"cpu2", 0.480000, 1772
"cpu3", 0.480000, 1772
"cpu0", 0.480000, 1773
"cpu1", 0.480003, 1773
"cpu2", 0.480000, 1773
"cpu3", 0.480000, 1773
"cpu0", 0.500643, 1774
"cpu1", 0.516324, 1774
"cpu2", 0.787694, 1774
"cpu3", 0.651294, 1774
"cpu0", 0.500643, 1775
"cpu1", 0.515745, 1775
"cpu2", 0.787694, 1775
"cpu3", 0.651294, 1775
"cpu0", 0.630535, 1776
"cpu1", 0.944564, 1776
"cpu2", 0.820198, 1776
"cpu3", 0.698979, 1776
"cpu0", 0.705159, 1777
"cpu1", 0.780096, 1777
"cpu2", 0.533412, 1777
"cpu3", 0.571198, 1777
"cpu0", 0.705159, 1778
"cpu1", 0.780096, 1778
"cpu2", 0.533412, 1778
"cpu3", 0.571198, 1778
"cpu0", 0.621457, 1779
"cpu1", 0.548073, 1779
"cpu2", 0.488576, 1779
"cpu3", 0.497587, 1779
"cpu0", 0.480000, 1780
"cpu1", 0.483711, 1780
"cpu2", 0.480000, 1780
"cpu3", 0.480000, 1780
"cpu0", 0.479881, 1781
"cpu1", 0.486262, 1781
"cpu2", 0.480000, 1781
"cpu3", 0.480000, 1781
"cpu0", 0.480122, 1782
"cpu1", 0.490647, 1782
"cpu2", 0.480000, 1782
"cpu3", 0.480000, 1782
"cpu0", 0.480122, 1783
"cpu1", 0.490647, 1783
"cpu2", 0.480000, 1783
"cpu3", 0.480000, 1783
"cpu0", 0.502396, 1784
"cpu1", 0.535945, 1784
"cpu2", 0.480000, 1784
"cpu3", 0.480000, 1784
"cpu0", 0.534585, 1785
"cpu1", 0.526914, 1785
"cpu2", 0.480000, 1785
"cpu3", 0.480000, 1785
"cpu0", 0.480000, 1786
"cpu1", 0.484467, 1786
"cpu2", 0.480000, 1786
"cpu3", 0.480000, 1786
"cpu0", 0.480000, 1787
"cpu1", 0.483890, 1787
"cpu2", 0.480000, 1787
"cpu3", 0.480000, 1787
"cpu0", 0.479868, 1788
